1,샘플1,2653000000000,20,30,40,20,20,20
2,샘플2,8700000000000,21,31,41,20,20,20
3,샘플3,2763700000000,22,32,42,20,20,20
4,샘플4,3434870000000,23,33,43,20,20,20
5,샘플5,9723600000000,24,34,44,20,20,20
6,샘플6,3400000000000,25,35,45,20,20,20
7,샘플7,5476300000000,26,36,46,20,20,20
8,샘플8,4896500000000,27,37,47,20,20,20
9,샘플9,4593840000000,28,38,48,20,20,20
10,샘플10,8847660000000,29,39,49,20,20,20
11,샘표 쌈토장,8801010000000,0,13,8,15,117,205
12,대상 청정원 양념듬뿍쌈장,8801050000000,0,26,8,16,103,220
13,순창궁발아콩쌈장,8801080000000,0,24,4,18,108,230
14,해찬들 국산양념쌈장,8801010000000,0,21,6,15,116,200
15,해찬들 사계절 쌈장,8801010000000,0,21,5,15,116,200
16,홈플러스 시그니쳐 생마늘 듬뿍 쌈장,8801390000000,0,22,4,11,124,225
17,해표 쌈장,8801080000000,0,22,7,14,125,180
18,해찬들 고기전용쌈장,8801010000000,0,19,6,13,116,195
19,진미식품 진미춘장,8801390000000,0,13,7,25,169,177
20,팔도 팔도비빔장 시그니처용기,8809300000000,0,41,13,9,137,250
21,cj제일제당 해찬들 사과듬뿍비빔장,8801010000000,0,31,3,5,74,205
22,오뚜기 비빔장,8801050000000,0,32,3,4,111,220
23,청정원 순창 초고추장,8801050000000,0,37,4,5,86,220
24,사조대림 순창궁새촘상큼초고추장,8801080000000,0,30,8,7,5,247
25,해찬들 새콤달콤 초고추장,8801010000000,0,39,2,7,101,220
26,청정원 우리쌀로 만든 초고추장,8801050000000,0,37,4,5,86,220
27,홈플러스 시그니처 새콤하고 달콤한 초고추장,8801390000000,0,35,6,7,92,224
28,순창 쇠고기볶음고추장,8801050000000,2,11,4,5,57,140
29,홈플러스 시그니처 국산돼지 볶음고추장,8801560000000,3,17,9,13,97,240
30,샘표 맑은 조선간장,8801010000000,0,1,0,15,472,80
31,샘표 국간장,8801010000000,0,2,0,15,374,60
32,샘표 국산콩간장,8801010000000,0,5,0,18,305,110
33,샘표 저염간장,8801010000000,0,3,0,18,227,100
34,샘표 양조간장 701,8801010000000,0,4,0,20,315,125
35,샘표 양조간장 501s,8801010000000,0,2,0,18,315,105
36,홈플러스 시그니처 자연숙성 양조간장,8801050000000,0,3,0,16,299,60
37,기꼬만간장,4901520000000,0,0,0,1,16,4
38,샘표 회간장,8801010000000,0,3,0,18,227,110
39,백설 참치액,8801040000000,0,4,0,6,464,37
40,오뚜기 가쓰오부시국수장국,8801050000000,0,13,0,4,210,68
41,오뚜기 멸치국수장국,8801050000000,0,5,0,2,210,40
42,오뚜기 메밀소바장국,8801050000000,0,38,0,7,225,192
43,청정원 햇살담은 자연숙성 조선국간장,8801050000000,0,1,0,13,480,60
44,cj제일제당 백설 해바라기유,8801010000000,0,0,185,0,0,900
45,백설 압착올리브유,8801010000000,0,0,185,0,0,900
46,백설 프렌치포도씨유,8801010000000,0,0,185,0,0,900
47,백설 카놀라유라이트,8801010000000,0,0,185,0,0,900
48,cj제일제당 백살 100+만능요리 파기름,8801010000000,0,0,185,0,0,900
49,일신나퓨 청정원 유기농 코코넛오일,8801050000000,0,0,170,0,0,830
50,nif 블랙트러플오일,8809130000000,0,0,167,0,0,840
51,nif 압착아보카도오일,9421010000000,0,0,169,0,0,820
52,오뚜기 옛날 조청 쌀엿,8801050000000,0,36,0,0,2,316
53,오뚜기 매실청,8801050000000,0,61,0,0,0,250
54,백설 리얼 매실청,8801010000000,0,81,0,0,1,330
55,백설 리얼 오미자청,8801010000000,0,60,0,0,1,276
56,백설 리얼 생강청,8801010000000,0,79,0,0,0,355
57,오뚜기 미향 발효맛술,8801050000000,0,44,0,0,27,176
58,롯데 맛술 미림,8801060000000,0,29,0,0,0,205
59,betolli extra virgin olive oil,41790002201,0,0,169,0,0,819
60,사조대림 해표 올리브유 엑스트라버진,8801040000000,0,0,185,0,0,900
61,사조대림 해표 카놀라유,8801040000000,0,0,185,0,0,900
62,사조대림 해표 포도씨유,8801040000000,0,0,185,0,0,900
63,사조해표 해표콩기름,8801040000000,0,0,185,0,0,900
64,샘표 진간장,8801010000000,0,3,0,13,315,60
65,삼화 진간장,8801370000000,0,1,0,13,210,35
66,삼화 맑은국간장,8801370000000,0,2,0,13,215,40
67,홈플러스 시그니쳐 우리쌀로 만든 태양초 고추장,8801390000000,0,23,3,5,123,198
68,청매실 태양초 찰고추장,8801390000000,0,25,3,6,133,256
69,해찬들 재래식된장,8801010000000,0,9,11,24,246,180
70,청정원 순창 진한 쇠고기육수 고깃집 된장찌개양념,8801050000000,0,5,11,22,250,170
71,샘표 차돌 토장찌개양념,8801010000000,0,5,15,27,248,180
72,cj제일제당 백섷 면비빔소스,8801010000000,0,37,2,5,98,195
73,사조 12가지 양념으로 맛있는 양념쌈장,8801080000000,0,24,4,18,108,230
74,설탕대신 스테비아,8809570000000,0,0,0,0,0,0
75,설탕대신 액상시럽 스테비아,8809570000000,0,0,0,0,0,5
76,bioti 천천히 흡수한당,8809390000000,0,0,0,0,0,393
77,내몸에 당당한당,8809390000000,0,0,0,0,0,0
78,이디야 콤부차 레몬라임,8809390000000,0,14,0,0,174,20
79,이디야 콤부차 애플베리,8809390000000,0,15,0,0,171,20
80,립톤 아이스티 복숭아,8801620000000,0,97,3,0,1,410
81,립톤 아이스티 레몬,8801620000000,0,96,0,0,2,395
82,동서식품 티오 아이스티 복숭아맛,8801040000000,0,12,0,0,0,50
83,동서식품 티오 아이스티 레몬맛,8801040000000,0,12,0,0,0,50
84,동서식품 티오 아이스티 애플맛 ,8801040000000,0,13,0,0,0,50
85,동서식품 제티 쵸코렛맛,8801040000000,0,15,0,1,2,66
86,동서식품 제티 딸기맛,8801040000000,0,15,0,0,1,68
87,동서식품 제티 쿠키앤쵸코,8801040000000,0,16,0,0,1,64
88,동서식품 제티 바나나맛,8801040000000,0,15,0,0,1,65
89,네슬레 네스퀵 초콜릿맛,8801060000000,0,11,1,1,2,51
90,동서식품 제티 초콕 초코렛맛,8801040000000,0,3,0,0,0,13
91,동서식품 제티 초콕 쿠키앤쵸코,8801040000000,0,3,0,0,0,13
92,동서식품 제티 초콕 딸기맛,8801040000000,0,3,0,0,0,14
93,동서식품 제티 초콕 바나나맛,8801040000000,0,3,0,0,0,15
94,립톤 액상 아이스티 복숭아,8801620000000,0,0,0,0,0,0
95,립톤 액상 아이스티 레몬,8801620000000,0,0,0,0,0,0
96,녹차원 꿀유자차,8801770000000,0,57,1,1,3,263
97,석류착즙액,8801770000000,0,11,0,0,0,56
98,별난 알맹이 자몽,8803220000000,0,40,1,0,4,265
99,네슬레 블루 레모네이드 ,8801060000000,0,11,0,0,1,52
100,분다버그 레몬라임앤비터스,9311490000000,0,43,1,1,2,180
101,분다버그 핑크 그레이프후르프 스파클링 드링크 ,9211490000000,0,42,1,1,2,175
102,분다버그 진저비어,9311490000000,0,41,1,1,2,170
103,밀크소다 암바사,8801090000000,0,12,0,1,0,53
104,롯데 칠성음료 밀키스,8801060000000,0,12,0,0,0,50
105,롯데 칠성음료 밀키스 190ML,8801060000000,0,23,0,0,1,90
106,홈플러스 시그니처 아임소다 블루,8801220000000,0,11,0,0,0,44
107,맥콜,8801220000000,0,12,0,0,1,50
108,웰치스 그레이프,8801040000000,0,13,0,0,0,56
109,웰치스 그레이프 355ML,8801040000000,0,42,0,0,0,176
110,오란씨 파인애플,8801100000000,0,5,0,0,2,19
111,환타 오렌지,8801090000000,0,11,0,0,0,44
112,환타 파인애플,8801090000000,0,5,0,0,0,20
113,트로피카나 스파클링 사과,8801060000000,0,42,0,0,1,170
114,트로피카나 스파클링 오렌지,8801060000000,0,39,0,0,1,155
115,마운틴듀,8801060000000,0,12,0,0,0,48
116,데미소다 애플,8801100000000,0,25,0,0,0,100
117,천연사이다,8801220000000,0,9,0,0,0,36
118,나랑드사이다 제로,8801100000000,0,0,0,0,1,0
119,스프라이트 제로,8801090000000,0,0,0,0,1,0
120,스프라이트,8801090000000,0,24,0,0,1,96
121,갈배사이다,8801110000000,0,11,0,0,1,44
122,칠성사이다,8801060000000,0,20,0,0,0,85
123,일화 홈플러스 시그니처 제로 사이다,8801220000000,0,0,0,0,0,0
124,일화 홈플러스 시그니처 사이다,8801220000000,0,39,0,0,0,156
125,칠성사이다 플러스,8801060000000,0,1,0,0,1,30
126,칠성사이다 포도,8801060000000,0,53,0,0,1,212
127,칠성사이다 복숭아,8801060000000,0,54,0,0,1,215
128,칠성사이다 청귤,8801060000000,0,53,0,0,1,215
129,칠성사이다 제로,8801060000000,0,0,0,0,1,0
130,펩시콜라 제로 슈거 라임향,8801060000000,0,0,0,0,4,0
131,펩시,8801060000000,0,40,0,0,1,160
132,펩시콜라 제로 슈거,8801060000000,0,0,0,0,1,1
133,코카콜라 제로,8801090000000,0,0,0,0,1,0
134,일화 홈플러스 시그니처 제로 콜라,8801220000000,0,0,0,0,0,0
135,일화 홈플러스 시그니처 콜라,8801220000000,0,11,0,0,0,45
136,태양의 마테차,8801090000000,0,0,0,0,1,0
137,광명찾은 결명자,8801380000000,0,0,0,0,1,0
138,광동제약 힘찬하루 헛개차,8806000000000,0,0,0,0,1,0
139,홈플러스 시그니처 헛개차,8809710000000,0,0,0,0,0,0
140,동원 보성녹차,8801050000000,0,0,0,0,1,0
141,광동 밀싹보리차,8806000000000,0,0,0,0,1,0
142,웅진 하늘보리 현미,8801380000000,0,0,0,0,0,0
143,팔도 비락식혜,8801130000000,0,17,0,0,1,75
144,레쓰비 연유커피,8801060000000,1,25,2,2,8,115
145,레쓰비 모카라떼,8801060000000,0,15,0,2,4,65
146,레쓰비 마일드 커피,8801060000000,0,12,0,2,4,55
147,조지아 고티카 마스터스 라떼,8801090000000,4,28,7,6,11,170
148,맥심 티오피 스위트 아메리카노,8801040000000,0,12,0,1,2,51
149,맥심 티오피 마스터 블렌드,8801040000000,0,19,7,4,2,121
150,칸타타 콜드브루 블랙,8801060000000,0,2,0,1,3,11
151,칸타타 스위트 아메리카노,8801060000000,0,12,0,1,7,50
152,칸타타 프리미엄 블렌드,8801060000000,2,21,4,4,8,122
153,스타벅스 프라푸치노 모카,8801040000000,5,27,6,9,6,160
154,스타벅스 시그니처 초콜릿 드링크,8801040000000,6,29,11,7,8,185
155,스타벅스 더블샷 바닐라,8801040000000,5,24,11,7,4,174
156,스타벅스 더블샷 에스프레소 앤 크림,8801040000000,5,26,7,9,6,165
157,홈플러스 시그니처 헤이즐넛,8809710000000,0,20,0,1,2,95
158,홈플러스 시그니처 골드라떼커피,8809710000000,3,31,8,5,7,210
159,비타500,8806000000000,0,11,0,0,2,50
160,초정 탄산수,8801220000000,0,0,0,0,1,0
161,트레비 플러스,8801060000000,0,1,0,0,1,0
162,트레비,8801060000000,0,0,0,0,1,0
163,트레비 라임,8801060000000,0,0,0,0,1,0
164,트레비 레몬,8801060000000,0,0,0,0,1,0
165,트레비 자몽,8801060000000,0,0,0,0,1,0
166,오리온 닥터유 드링크 단백질 초코맛,8801120000000,3,22,4,22,7,167
167,오리온 닥터유 드링크 단백질 바나나맛,8801120000000,4,19,4,22,7,149
168,바질씨드 드링크 리치 플레이버,8809320000000,0,35,0,0,3,150
169,바질씨드 드링크 망고 플레이버,8809320000000,0,35,0,0,3,150
170,오케이에프 음료 바이오티 스파클링 애플,8809390000000,0,4,0,0,4,35
171,광동제약 온더그린,8806000000000,0,17,0,0,5,75
172,롯데칠성음료 더하다 보리차 플러스,8801060000000,0,0,0,0,2,30
173,롯데칠성음료 더하다 옥수수 수염차 플러스,8801060000000,0,0,0,0,4,37
174,롯데칠성음료 더하다 우엉차 플러스,8801060000000,0,0,0,0,2,6
175,코카콜라 태양의 식후비법 더블유차,8801090000000,0,0,0,0,4,35
176,돼지감자차,8806000000000,0,0,0,0,3,10
177,롯데칠성음료 팜앤홈 망고,8801060000000,0,10,0,0,1,50
178,롯데칠성음료 팜앤홈 자몽,8801060000000,0,11,0,0,1,45
179,롯데칠성음료 팜앤홈 오렌지,8801060000000,0,10,0,1,0,40
180,코카콜라 미닛메이드 오리지널 오렌지,8801090000000,0,8,0,1,1,38
181,코카콜라 미닛메이드 프리미엄 오리지널 오렌지,8801090000000,0,8,0,1,1,38
182,롯데칠성음료 델몬트 스카시플러스100,8801060000000,0,9,0,1,0,40
183,모구모구 포도맛,8850390000000,0,42,0,0,5,190
184,모구모구 사과맛,8850390000000,0,30,0,0,3,140
185,모구모구 파인애플맛,8850390000000,0,40,0,0,5,180
186,초록매실,8801380000000,0,9,0,0,0,45
187,델몬트 오렌지 드링크,8801060000000,0,15,0,0,2,60
188,델몬트 포도 드링크,8801060000000,0,15,0,0,1,60
189,델몬트 사과 드링크,8801060000000,0,15,0,0,2,60
190,델몬트 망고 드링크,8801060000000,0,15,0,0,1,65
191,뽀로로 보리차,8809300000000,0,0,0,0,0,0
192,뽀로로 딸기맛,8801130000000,0,11,0,0,2,75
193,뽀로로 밀크맛,8801130000000,0,11,0,0,2,75
194,뽀로로 샤인머스켓맛,8809700000000,0,11,0,0,2,75
195,뽀로로 사과맛,8801130000000,0,11,0,0,2,75
196,뽀로로 블루베리맛,8809300000000,0,11,0,0,2,75
197,뽀로로 누룽지차,8809700000000,0,0,0,0,0,0
198,카프리썬 오렌지,8801040000000,0,15,0,0,0,60
199,카프리썬 오렌지망고,8801040000000,0,15,0,0,0,60
200,카프리썬 애플,8801040000000,0,14,0,0,0,60
201,카프리썬 알래스카 아이스티,8801040000000,0,14,0,0,0,60
202,카프리썬 사파리 ,8801040000000,0,15,0,0,0,60
203,롯데칠성음료 브래드이발소 키즈홍삼 배도라지,8801060000000,0,12,0,0,1,50
204,롯데칠성음료 브래드이발소 키즈홍삼 포도야채,8801060000000,0,13,0,0,1,50
205,레드불 슈가프리,9002490000000,0,0,0,0,5,5
206,레드불 에너지 드링크,9002490000000,0,27,0,0,5,115
207,롯데칠성음료 핫식스 무브업 에너지,8801060000000,2,5,1,11,4,50
208,롯데칠성음료 핫식스 바이탈 에너지,8801060000000,0,0,1,0,12,19
209,아침에주스 오렌지,88004471,0,10,0,2,1,50
210,아침에주스 100% 제주감귤,8801120000000,0,10,0,1,1,50
211,아침에주스 100% 포도,88007748,0,15,0,0,1,60
212,아침에주스 블랙라벨 사과,8801120000000,0,10,0,1,0,46
213,썬업 100% 과일주스 사과,8801120000000,0,12,0,1,0,48
214,풀무원 아임프룻 제주한라봉 & 감귤,8801110000000,0,11,0,1,0,50
215,풀무원 아임리얼 레몬에이드,8801110000000,0,10,0,0,0,45
216,풀무원 아임리얼 스트로베리,8801110000000,0,13,0,1,0,60
217,자연에서 갓 따옴 오렌지,8801100000000,0,9,1,1,1,45
218,자연에서 갓 따옴 자몽,8801100000000,0,9,0,1,1,40
219,느린식혜,8809070000000,0,11,0,2,1,105
220,해태 쿨피스플러스 복숭아,8801160000000,0,9,1,0,2,40
221,쥬시쿨 자두맛,8801100000000,0,8,0,0,3,36
222,쥬시쿨 파인애플맛,8801100000000,0,8,0,0,3,36
223,시그니처 유기농 푸룬&청포도 착즙쥬스,8809400000000,0,17,0,1,1,73
224,시그니처 유기농 ABC 주스,8809400000000,0,10,0,1,2,43
225,자임 감귤한라봉 NFC 착즙주스,8809400000000,0,9,1,2,0,44
226,마시는 유산균,8809350000000,0,18,0,2,2,75
227,연세대학교 마카다미아 초코우유,8801750000000,10,65,13,20,15,375
228,연세대학교 달고나 커피,8801750000000,5,46,13,22,21,340
229,매일유업 아몬드브리즈 오리지널,8801120000000,0,5,4,2,6,50
230,매일유업 아몬드브리즈 언스위트,8801120000000,0,0,4,2,8,40
231,서울 흑임자우유,8801120000000,1,7,5,4,3,63
232,서울 귀리우유,8801120000000,3,7,5,3,3,65
233,홈플러스 시그니쳐 디카페인라떼,8809350000000,3,15,6,5,4,110
234,서울우유 스페셜티 카페라떼 다크,8801120000000,5,19,10,5,6,140
235,TOP 트루 에스프레소 블랙,8801120000000,0,0,0,0,2,6
236,Top 마일드 에스프레소 라떼,8801120000000,7,17,15,9,9,168
237,Top 볼드 에스프레소 라떼 ,8801120000000,8,24,11,9,5,174
238,서울우유 강릉커피 라떼,8801120000000,5,13,11,11,7,140
239,일동후디스 앤업카페 라떼텀블러,8801160000000,7,25,11,9,6,175
240,일동후디스 앤업카페 에스프레소 돌체라떼텀블러,8801160000000,8,29,13,5,4,190
241,이디야 카페라떼,8809390000000,7,24,11,9,7,180
242,이디야 토피넛 시그니처,8809390000000,8,32,14,12,9,240
243,이디야 돌체 콜드브루,8809390000000,3,30,5,10,8,220
244,서울우유협동조합 스타벅스라떼,8801120000000,11,20,20,11,8,215
245,스타벅스 카페라뗴,8801040000000,8,15,15,8,6,160
246,매일유업 바리스타룰스 디카페인 라떼,8801120000000,7,22,13,9,9,180
247,매일유업 바리스타룰스 벨지엄 쇼콜라모카,8801120000000,10,29,17,15,9,240
248,매일유업 바리스타룰스 플라넬 드립 라떼,8801120000000,7,22,11,11,8,170
249,매일유업 바리스타룰스 로슈거 에스프레소 라떼,8801120000000,7,13,11,9,7,140
250,매일유업 바리스타룰스 스모키 로스팅라떼,8801120000000,5,19,9,7,5,141
251,매일유업 바리스타룰스 에스프레소 라떼,8801120000000,7,20,11,9,6,162
252,매일유업 바리스타룰스 모카프레소,8801120000000,7,20,11,9,6,170
253,푸르밀 바나나우유,8806370000000,5,8,8,8,5,125
254,빙그레 바나나맛 우유 light,8801100000000,7,21,7,12,6,142
255,빙그레 바나나맛 우유,8801100000000,10,27,15,13,6,208
256,저온살균 무항생제인증 우유,8801120000000,5,5,7,5,3,65
257,매일유업 상하목장 유기농우유,8801120000000,5,5,7,5,3,65
258,매일유업 유기농 저지방 우유,8801120000000,2,5,3,5,3,45
259,매일우유 오리지널,8801120000000,5,5,7,5,3,65
260,연세우유 고소한 1급A ,8801750000000,3,5,6,5,3,65
261,소화가 잘되는 우유 저지방,8801120000000,3,3,4,5,2,40
262,소화가 잘되는 우유 저지방,8801120000000,5,3,6,5,2,55
263,맛있는우유 GT 락토프리 소화잘되는 배안아픈 우유,8801070000000,2,5,3,6,3,45
264,아인슈타인 베이비,8801070000000,4,9,12,9,6,60
265,서울우유 나 100%,8801120000000,5,5,7,5,3,70
266,홈플러스 시그니처 1A 우유 오리지널,8801750000000,3,5,7,5,3,70
267,hy 에이스 벤티,8801130000000,0,12,0,2,1,64
268,서울에프엔비 설빙 밀크연유라떼,8809350000000,3,26,15,11,5,220
269,로스터리 브라질 옐로우 버번 돌체 라떼,8801070000000,7,28,11,9,7,195
270,홈플러스 시그니쳐 1A 저지방 고칼슘 우유,8801750000000,1,5,2,5,3,40
271,홈플러스 시그니쳐 저온살균우유,8801210000000,10,10,13,11,5,130
272,24년을 기다린 우유,8801530000000,5,5,7,5,3,70
273,서울우유 목장의 신선함이 살아있는 우유,8801120000000,5,5,7,5,3,70
274,서울우유 저지방우유,8801120000000,2,5,2,5,3,40
275,자연방목된 산양에서 얻어진 산양유를 함유한 덴마크 산양우유,8801160000000,10,9,15,11,5,135
276,서울우유 (멸균),8801120000000,5,5,7,5,3,65
277,카와 커피 에스프레토 리치 라떼,8801070000000,9,25,13,10,8,193
278,더 깊고 진한 흑당밀크티,8806370000000,3,25,9,9,6,170
279,생초콜릿라떼,8806370000000,3,28,10,11,7,190
280,설빙 흑임자라떼,8806370000000,3,30,11,11,5,200
281,설빙 밀크연유라떼,8809350000000,3,26,15,11,5,220
282,빙그레 딸기맛 우유,8801100000000,10,27,13,11,6,195
283,초코에몽,8801070000000,3,11,4,5,2,88
284,연세우유 바나나맛,8801750000000,5,18,9,9,5,145
285,레쓰비 그란데라떼,8801060000000,2,34,4,7,11,170
286,서울우유 저지방 나 100%,8801120000000,2,5,2,5,3,40
287,파스퇴르 저지방우유,8801210000000,5,10,4,11,5,80
288,이탈리아 만토바 송로버섯향 엑스트라버진 올리브 오일,8006830000000,0,0,424,0,0,2061
289,꽃샘 꿀생강차,8803220000000,0,56,0,0,1,265
290,꽃샘 꿀유자차,8803220000000,0,56,0,0,4,250
291,팜&홈 제주감귤,8801060000000,0,8,0,0,1,32
292,미닛메이드 망고,8801090000000,0,8,0,0,1,36
293,커피빈 아이스커피,8801120000000,0,0,0,0,0,4
294,연두 순,8801010000000,0,0,0,15,298,55
295,연두,8801010000000,0,0,0,15,297,60
296,연두 청양초,8801010000000,0,0,0,9,298,70
297,웰빙다시다 산들애 국내산한우,8801010000000,7,33,28,53,2069,875
298,맛선생 해물,8801050000000,5,15,4,13,758,240
299,맛선생 한우,8801050000000,3,19,9,13,712,260
300,맛선생 멸치국물내기 티백,8801050000000,0,0,0,0,0,0
301,쇠고기 진국다시,8801050000000,2,12,7,18,811,235
302,다시다 명품골드 쇠고기,8801010000000,2,10,11,24,871,230
303,다시다 국내산 조개 골드,8801010000000,1,9,2,18,927,200
304,다시다 남해산 멸치 골드,8801010000000,15,13,5,31,943,200
305,해물 감치미,8801050000000,0,2,0,2,88,20
306,버섯 감치미,8801050000000,0,2,0,2,79,20
307,다시다 프리미엄골드 숙성한우,8801010000000,1,5,7,16,549,130
308,다시다 국내산 멸치 골드,8801010000000,15,13,5,29,905,190
309,육류n생와사비랑,8801560000000,9,11,19,6,72,253
310,움트리 리얼프라이스 생와사비,8801560000000,0,11,22,5,108,257
311,허쉬 허쉬초코시럽,34000312177,0,341,11,22,14,1740
312,서울우유 연유,8801120000000,8,49,20,15,8,360
313,유기농 아가베시럽 프리미엄,8809320000000,0,6,0,0,0,60
314,위코 100% 퓨어메이플시럽,56183505009,0,48,0,0,1,220
315,오뚜기 달콤한 케이크 시럽,8801050000000,0,57,0,0,2,270
316,오뚜기 허니머스타드,8801050000000,3,22,35,2,33,285
317,하인즈옐로우머스타드,8801070000000,0,0,0,0,3,0
318,청정원 우리아이케찹,8801050000000,0,20,0,4,52,130
319,만능 볶음요리소스,8801050000000,0,11,0,4,110,105
320,백종원 만능 양념장소스 매콤한맛,8809110000000,0,21,3,9,86,215
321,백종원 만능 볶음고추장소스,8801050000000,2,19,20,9,70,245
322,프렌치발사믹드레싱,8801050000000,0,18,41,0,50,280
323,오리엔탈드레싱,8801050000000,0,13,35,4,55,230
324,참깨흑임자드레싱,8801050000000,10,10,102,4,42,545
325,폰타나 오리엔탈드레싱,8801010000000,0,20,19,4,59,190
326,폰타나 이탈리안드레싱,8801010000000,0,10,15,0,59,125
327,폰타나 그릭요거트드레싱,8801010000000,3,11,46,1,28,285
328,오뚜기 홀그레인 머스타드,8801050000000,0,20,4,5,27,140
329,오뚜기 홀스래디쉬 소스,8801050000000,13,14,76,2,44,435
330,헌트 토마토 페이스트,27000388112,0,7,0,1,1,35
331,폰타나 카르니아 베이컨&머쉬룸 크림 파스타소스,8801010000000,18,2,37,4,35,230
332,폰타나 베네치아 페페론치노&갈릭 봉골레 파스타소스,8801010000000,0,0,28,2,45,150
333,새미네부엌 샤브샤브 흑임자 참깨 딥 소스,8801010000000,2,13,56,7,52,365
334,오뚜기 케요네스,8801050000000,10,9,94,2,40,515
335,오뚜기 과일과야채 케챂,8801050000000,0,29,0,4,50,130
336,오뚜기 염분과 당분을 반만 넣은 1/2 하프 케챂,8801050000000,0,10,0,3,24,80
337,오뚜기 토마토케챂,8801050000000,0,21,0,2,52,120
338,백설 매콤한 돼지불고기양념,8801010000000,0,33,1,5,114,185
339,백설 닭볶음탕양념,8801010000000,0,18,2,7,129,120
340,이금기 뤄궈 마라탕소스,8801050000000,0,4,11,5,215,115
341,이금기 중화 마파소스,8801050000000,0,13,13,7,162,145
342,타바스코 페퍼 소스,8801050000000,0,1,1,2,34,15
343,멜 오 에이지 파마산분말치즈,8809260000000,76,0,126,165,227,976
344,리코스 나쵸치즈소스,79426212120,0,3,11,2,35,110
345,펀나쵸치즈소스,725965000000,2,4,17,4,43,150
346,청정원 알리오올리오 파스타소스,8801050000000,0,0,41,1,33,220
347,청정원 봉골레 파스타소스,8801050000000,0,1,28,2,52,150
348,청정원 양송이&치즈 머쉬룸 투움바 파스타소스,8801050000000,18,3,24,1,30,145
349,청정원 명란&생크림 명란 크림 파스타소스,8801050000000,17,3,19,5,35,125
350,청정원 까르보나라 파스타소스,8801050000000,5,4,19,5,26,135
351,청정원 알프레도 파스타소스,8801050000000,8,2,33,4,27,195
352,청정원 포모도로 파스타소스,8801050000000,2,7,5,4,29,65
353,폰타나 아브루초 피칸테 알리오올리오 파스타소스,8801010000000,0,0,37,2,40,190
354,파르마 베샤멜 크림 파스마소스,8801010000000,13,2,26,4,30,160
355,카르니아 베이컨&머쉬룸 크림 파스타 소스,8801010000000,15,2,28,4,27,170
356,폰타나 투움바 그릴드 머쉬룸 크림 파스타소스,8801010000000,12,2,20,4,32,130
357,폰타나 볼로냐 베이컨 볼로네제 파스타소스,8801010000000,2,7,9,5,31,95
358,오뚜기 마른안주에 찍어먹는 마요네즈,8801050000000,13,6,102,0,41,525
359,오뚜기 와사비 마요네스,8801050000000,15,7,106,0,46,540
360,오뚜기 기름을 반으로 1/2하프마요,8801050000000,20,4,69,0,32,405
361,오뚜기 산뜻한 후레시 마요네스,8801050000000,18,1,148,2,26,730
362,오뚜기 골드 마요네스,8801050000000,18,1,148,2,26,730
363,청정원 명가 소불고기양념,8801050000000,0,32,0,7,91,145
364,청정원 명가 화끈한 매운갈비 양념,8801050000000,0,32,2,7,132,180
365,청정원 명가 돼지불고기 양념,8801050000000,0,25,2,7,104,190
366,청정원 돼지갈비 양념,8801050000000,0,30,0,7,113,392
367,청정원 명가 소갈비 양념,8801050000000,0,35,0,5,114,434
368,청정원 명가 소불고기 양념,8801050000000,0,32,0,7,91,406
369,타이탄 푸드 코코넛 밀크,8858140000000,0,0,6,0,0,50
370,청정원 베트남 쌀국수 소스,8801050000000,0,3,1,9,165,75
371,청정원 타르타르 드레싱 소스,8801050000000,7,11,85,0,41,475
372,샘표 속초 노하우를 담은 닭강정소스,8801010000000,0,41,0,2,40,230
373,오뚜기 양념치킨 소스,8801050000000,0,35,3,1,33,195
374,오뚜기 참깨 돈까스 소스,8801050000000,0,24,1,2,58,125
375,오뚜기 돈까스 소스,8801050000000,0,29,0,1,88,120
376,홈플러스 시그니쳐 국산 참기름,8805070000000,0,0,183,0,0,890
377,오뚜기 고소한 참기름,8801050000000,0,0,169,0,1,820
378,홈플러스 시그니쳐 국산 들기름,8805070000000,0,0,183,0,0,890
379,홈플러스 시그니쳐 국산 생들기름,8805070000000,0,0,183,0,0,890
380,오뚜기 옛날 고추맛 기름,8801050000000,0,0,135,0,0,655
381,홈플러스 시그니쳐 참기름,8805070000000,0,0,185,0,0,900
382,백선 진한 참기름,8801010000000,0,0,185,0,0,900
383,오뚜기 향긋한 들기름,8801050000000,0,0,170,0,0,830
384,백설 100%통참깨 참기름,8801010000000,0,0,185,0,0,900
385,오뚜기 고소한 참기름,8801050000000,0,0,169,0,1,820
386,백설 진한 참기름,8801010000000,0,0,185,0,0,900
387,해표 고소한 참기름,8801040000000,0,0,185,0,0,900
388,백설 참진한 참기름,8801010000000,0,0,185,0,0,900
389,해표 실속형 참기름,8801040000000,0,0,185,0,0,900
390,청정원 크림&생크림 비스크로제 스파게티소스,8801050000000,5,7,9,2,30,85
391,청정원 로제 스파게티소스,8801050000000,2,7,11,2,31,100
392,청정원 아라비아따 스파게티소스,8801050000000,0,7,8,2,31,85
393,청정원 토마토 스파게티 소스,8801050000000,0,7,8,2,33,80
394,폰타나 밀라노 크림치즈 로제 파스타소스,8801010000000,3,6,7,2,33,80
395,폰타나 시칠리아 페페론치노 아라비아따 파스타소스,8801010000000,0,7,6,4,33,80
396,폰타나 나폴리 뽀모도로 토마토 파스타소스,8801010000000,0,6,6,2,29,65
